param_0,param_1,param_2,param_3,param_4,param_5,param_6,mse
0.0007554749153501913,2.057140595279634,0.6500213663093745,93890675605274.73,5188271920578.555,4594042585.231365,313.9026765245944,0.006227272727272726
0.0007231415500204,2.0123635043125008,0.6537936108614558,46790089164455.04,1469901202095.9424,36886571308.52289,487.5970624757672,0.0053636363636363
0.0002230216356228,2.089186118915677,0.539952479302883,7547825955785.812,8357606764491.647,40189908401.10928,598.9739648532122,0.0046999999999999
0.0003724523664533,1.8801119651645424,0.5006301406770943,44979572288692.0,2115040333811.1936,27665487920.865417,418.53227731771767,0.0054090909090909
0.0003700647279118,1.611980152875185,0.563576647825539,42771249072626.24,3064997574323.788,20855821531.265976,342.4864121712744,0.0058181818181818
0.0004685181010648,2.007489324232558,0.6242473082225178,51993625039270.45,2202492490726.7827,29885899293.236435,664.2559900784703,0.0040818181818181
0.0002364341810415,1.9703825755044817,0.5184405777603387,76044748455286.03,8939856588635.594,49967473335.56413,382.8304732218385,0.0030545454545454
0.0004090616243029,1.6553560491651296,0.5434460161489071,11099602740291.123,1812693647211.4167,45299524745.90391,367.320659570396,0.0037181818181818
0.0008112556837936,2.005323304235936,0.5372300806391058,4814313417355.422,8773904405258.364,4126781278.245056,134.46632101761045,0.0048090909090909
0.0002805758465418,1.800493085450405,0.5603703282824912,24744467592280.207,6576777233507.967,27650433259.506622,548.8475790279942,0.0041363636363636
0.0002992285085393,1.938830965312908,0.6163282129486616,49588744824514.375,7067325327116.996,36235300658.93639,683.7896308884037,0.0026142857142857
