param_0,param_1,param_2,param_3,param_4,param_5,param_6,mse
0.000364210941281546,2.051297489274293,1.0450953310355544,68599291446618.734,8169179625068.791,37480873856.54889,703.3296446315944,0.0048302727272727265
0.0004502611801351,1.892413179203868,1.0359755869489162,56582144204527.14,5110911376597.359,19289973251.987247,307.9450689017464,0.0031611818181818
2.767778871082694e-05,1.8079156756401065,0.541620214935392,83809002459049.22,9973600306389.854,32738769559.18968,110.60372400097548,0.0021557272727272
0.0006910208889014,1.9958141912706195,1.1486884543672202,97390304170548.9,8538496803898.042,24091290406.882763,521.3784900261089,0.0041848181818181
6.463333919968448e-05,1.8788648050278425,0.5751004186458885,57755497082136.57,2951360331112.5186,27554839168.675243,745.2732227277011,0.0021048181818181
0.000614510313799,1.8964128613471984,0.9822130259126424,34166714380495.25,955756133245.3042,11451727104.373276,141.00146470591426,0.0035175454545454
0.0008818844931836,1.9523864512331783,1.125982683058828,70135685413144.53,3098284907853.2305,39613139669.41089,283.0313729355112,0.003363
0.000341968723226,1.94888166943565,0.956665334291756,70482075964303.33,8931509992890.06,39464989602.565765,121.14995245356111,0.0026429999999999
0.000903459584904,2.19647237341851,1.0889990486204624,77426049016416.08,2302477039182.5586,6091104448.772968,503.3734337426722,0.0041484545454545
0.000480382128535,1.7914941158145663,1.1497593108098954,78505621557123.97,9527696389500.05,40157053827.77378,375.4171645035967,0.0047502727272727
0.0002072554650853,1.8457369867712257,0.9326309758704154,73512613250873.98,4629509260705.672,4341908775.269985,156.8939955206588,0.002893909090909
0.0007130149495874,1.8892084397375584,1.0740698233246802,32126979098655.285,2806170906145.126,1870528695.173561,284.7975137177855,0.0025593636363636
2.459852527670557e-05,1.6901939457282424,1.0355499282944949,19587214719804.63,969114222415.3856,46540639920.16017,110.52817541640252,0.0040920909090909
0.0006352471113609,1.823004688043148,1.1963913051411508,37189753823913.63,6267874362636.357,21193498030.27449,349.42993151489645,0.0039084545454545
0.00053951323171,2.1423481043893844,1.029197384067811,60183457077946.52,8210361553991.68,17952583422.418686,220.6411888975179,0.0029484545454545
0.0003998668649652,1.8587421639822423,1.084593923762441,44934843771159.65,6709549697805.196,32434780576.73201,687.2429613489658,0.0028102727272727
0.0001342559065198,1.849239641986788,0.8187288999557494,84476767084561.28,6868086217949.167,32586733277.887108,592.7520950790495,0.0037320909090909
0.0003467635830331,1.7997401427477595,0.9562222782056776,23318236623425.035,4341639157354.545,38856369806.91925,165.5599889345467,0.0022884545454545
0.0004837193932529,1.9215877728536723,1.0406260586343703,63305281017906.96,1229366932408.8845,43488303567.28285,435.8146652113646,0.0043102727272727
0.0007196857201696,1.8065370481461287,1.2790574581362306,78656540242489.42,5622901267819.357,37322984246.18957,514.0370653476566,0.0041557272727272
0.0005148978948558,1.9196713861078023,1.0494215690530837,69688213530927.9,2493465280560.7764,1746634531.7661743,441.7486779857427,0.0035975454545454
0.0006649786736732,1.896435954514891,1.1440471690148115,75046090348623.69,9395791314123.2,20003584495.781315,224.7346746036783,0.001593909090909
0.0003533282220873,1.6456701991148293,1.0323499746620657,1283822506666.1797,2691256961449.981,24152545231.39447,123.96158571355043,0.0038466363636363
0.0006786208728483,1.8825662350282075,1.122986988071352,86777727622538.81,6823837628746.405,43404029086.232185,633.3710971754044,0.0030557272727272
0.0007001135107491,1.7635893947444856,1.2394458895549176,13593888246454.297,8777889539171.01,21307686383.83597,298.76652052626014,0.0050920909090909
0.0003987861103839,1.887530837766826,1.037840618379414,61564088951796.3,3135196822406.724,25106617474.928497,294.25709885545075,0.0029684545454545
0.0001531277230994,1.7740270779002458,0.9636778122745452,30669973686803.133,3380730441836.64,31815351127.646866,532.1410056203604,0.0036848181818181
0.0001809456130652,1.865131949540228,0.8424979092553257,51365194487385.45,6736356716705.486,21342732705.641537,253.2847265247256,0.0019429999999999
0.0006449476754138,1.8671209536492823,1.1381680902093647,93081863787490.88,6859180940864.607,23472906706.5363,218.8520801719278,0.0031993636363636
0.0001150109782743,1.7976568356156348,0.8143166003748774,56623993655666.71,1827619513999.671,47293546225.87562,189.23949641175568,0.002763
0.0003882778737526,1.951803901419044,0.9705627391580492,74161297549657.33,1412144722193.4795,49372341568.58176,227.8016310185194,0.003513909090909
0.0001183808524237,1.851977727422491,0.8251671095378696,66891239162534.48,7459123720049.393,25634948241.702,559.054862963967,0.0026248181818181
0.0009029654440572,1.8019908787682648,1.157300781738013,52654299553483.73,2631409041751.1763,37770859532.98956,144.67642954550683,0.0027084545454545
0.0004631907818864,1.7960502316243947,1.1756552034988998,87367091395892.2,3580281529799.1035,21340846778.824924,603.1329755490923,0.0032193636363636
0.000885025088106,2.0192349784076216,1.0868831718806176,83812891482618.94,3405518651278.689,20002284659.538418,270.38645239081234,0.0027593636363636
0.0006100283566215,1.7916394913569094,1.230025446973741,36845772143453.36,7811848606476.561,39221868256.10697,617.0388521626592,0.003643
0.0004848798402733,2.1602493327111008,1.0467163341119885,71880045964382.6,8472987812114.879,30149511397.81624,593.171935621649,0.0024848181818181
0.0005588417881611,1.876052071806044,1.0373818283900618,45743910201825.2,2038388468846.6787,24891237070.783974,640.9282935317606,0.0038557272727272
