param_0,param_1,param_2,param_3,param_4,param_5,param_6,mse
0.00035169685089184903,1.839247015863657,1.3592402296140789,90310409577563.4,9003253541588.783,36670776627.957825,568.7664475291967,0.006598759598863915
4.2680293549662407e-05,1.8187791403383016,0.8332678619772195,43412323555909.09,172055594800.04004,31245599979.534744,282.7885114122182,0.0050167142957326
0.0002747712304466,1.7931891789659855,1.340425597084686,58114683388266.71,8681360146549.996,12829496572.725475,223.16729943268,0.0062364344822749
0.0002175468295914,1.8438811156898736,1.085179221816361,35671045057009.91,4571536342215.259,46186474259.01144,252.4465243332088,0.0059436296854728
0.0008195994552741,1.8285870752297344,1.5186269180849197,90650999831035.72,1202651724517.3452,30745973282.49365,645.5063169822097,0.0075911313510291
0.0008693666410995,1.8585382657125595,1.346068442147225,88104754149448.12,6646542711367.365,39425523618.23618,532.9676418099552,0.002628872856692
0.0006935710215838,1.841765140555799,1.3431813916657118,72861855087801.81,2975729315560.311,38046372647.39722,486.7653275374323,0.0026125170938672
0.0009331862110782,1.759036567248404,1.643501059990376,20498866786248.98,6023149885870.517,26795883193.6121,666.4236590731889,0.0087624504716154
0.0001975155251078,1.7802119908854366,1.1597083734348417,13655495712533.594,7555278751142.323,42712355403.69525,711.3524055574089,0.0053901653283775
0.0006191899759763,1.8047327750362456,1.4141953540500252,29411717854905.875,2123749326253.31,48272655597.47018,290.0120317004621,0.0074908648620218
7.862764993608922e-05,1.8091116146184505,1.0329179297666995,26372160936705.77,2065681510181.166,4166687639.430164,214.8627514485269,0.0046685797187839
0.0005088571390687,1.8450025767087936,1.2517924670595677,87784822299145.16,683066053439.898,11289074866.566809,234.78620646055788,0.0044486596654861
0.0004638932547158,1.71587735414505,1.2584446422290056,5267308209091.422,4771365559012.629,13251446395.18112,380.1814798265696,0.0049889328167186
0.0004413160978655,1.765542439930141,1.2615433906204998,19080427919048.816,3116337410267.4424,1977194669.656456,433.5183909861371,0.0034879334829411
0.0001848492191195,1.869225494004786,1.0505214470438655,87954087449237.7,1385755309406.668,39805525653.064255,507.0109207648784,0.0058674138293769
9.566622603461106e-06,1.8277185829356315,0.7143222155980764,84760758042335.52,5692846356341.615,46984857839.5322,508.154562022537,0.0067381333496966
0.0003717955959596,1.841173848416656,1.335647926013917,52737228393554.69,3201645951773.972,43219692671.67151,656.9645043462515,0.0060144824502962
0.0007236270732817,1.7977363242767752,1.3084703295025977,29292613808363.168,1221357854697.8535,17527486623.73051,617.6901798229665,0.0028597189592902
0.0007792361285143,1.8481416124850512,1.4774030415108426,94388638655655.1,4440607156548.649,36550972301.51296,392.7913645748049,0.0077959947754128
0.0005988728067132,1.7565084667876365,1.6740198550745844,14777979651698.844,1200995921161.957,26409487163.41518,529.773035319522,0.0068144824502962
0.0005916132117282,1.810912184789777,1.3750536614097657,69805809461511.67,7198068715976.551,29260877367.109062,513.4584940504283,0.0046797056348399
0.0007388267352754,1.8143378736451268,1.3583805680274963,66173201700672.51,4942443711366.505,46176833723.67174,315.827810484916,0.0064335031031943
0.0008040444534995,1.8554187159985305,1.3739331176504492,60555821387097.24,8216836602606.345,10867651099.339128,185.66839615814388,0.0028271406781443
0.0002355750007862,1.807055874168873,1.327380510792136,37710850964766.0,2445316784302.704,31072709002.532063,655.0239773001522,0.0058321040359058
0.0007281961035926,1.8632102293893693,1.3549891869537531,50018252789042.89,3859452933231.3687,44766406208.27675,174.0954731591046,0.0044533232231144
0.0001052988216996,1.7697590262629093,0.997710233554244,9849142020568.25,1767630816800.52,7738934174.180031,149.26058922428638,0.0048957282864055
0.000740969229815,1.8368605814874173,1.3769743931945413,44455873467959.46,3316073129721.917,15003616225.905716,500.84895556792617,0.0050048555349065
0.0002875831398128,1.8133383533917369,1.2439229710958897,25102632987312.973,4083184066438.116,25993293270.46871,173.85255663075557,0.0052469274869385
0.0003331266339587,1.8444978883489969,1.3813031961210072,96631875230930.77,2067608652841.3,9069705085.8289,137.85520647652447,0.0073577869139871
0.0006840263677527,1.823514928203076,1.3944304236676544,86070124494377.53,5067378769982.606,34188105310.313404,492.5372546538711,0.0050283398786773
0.0008550992783859,1.806280261091888,1.3616647998336702,53873827350293.66,4122599259130.6567,9521548900.75326,357.1868596070158,0.0051499254882709
0.0008194431864967,1.8687794907018545,1.3949458190239965,99758876621464.3,9168529397286.477,36857512132.73033,729.0690881665796,0.00245425593464
0.0007505723296068,1.848029448650777,1.4575783357955514,92824716256000.1,2456427214257.419,22319208855.275063,616.6615384398028,0.0079357682597566
0.0001720802339815,1.8428515227511528,1.1909514002501964,66919030368328.09,8192563841547.816,35551497350.446884,190.37025258876383,0.004438000105193
