param_0,param_1,param_2,param_3,param_4,param_5,param_6,mse
0.0002333984901201735,2.0080525264143945,0.557712623104453,56713070454075.93,9575378150334.582,24913342342.711987,585.9123316593468,0.0029000000000000002
0.000645951287455,2.172657616436481,0.5086485484614968,13819896710105.242,1288423921852.3726,2902294743.806122,199.15719504933804,0.0049818181818181
0.000753165793967,1.6307670220732688,0.5604790938086807,59010105721652.51,524543419862.166,43870590217.41152,276.72530277632177,0.0055545454545454
0.0008671966194917,1.9016646726056927,0.5986221760511398,67731640818528.83,1000188279338.1812,45903591260.31399,264.9772562772705,0.0068636363636363
0.0009672348898055,2.095216981507838,0.6170256301941702,72493140552658.6,8719458540221.676,20211721426.807343,170.90777594130486,0.0061545454545454
0.0004273110851756,1.712895353604108,0.6021820390131324,92875805900432.16,2000200001671.9104,35513161836.232574,399.0030054313498,0.0029272727272727
0.0004922337566065,1.679646565951407,0.663104834826663,59188151973532.52,3614074109291.91,23176168565.661102,715.3970405459404,0.0061636363636363
0.000959287037753,2.059483071276918,0.5118471818044781,53227608562447.13,7464993090936.914,11580771291.945494,161.50513365864754,0.0049090909090909
0.0002836978927368,2.008002616278828,0.5716429347172378,18390405757352.71,5841919346041.978,1858117419.7606733,568.3270027162507,0.0031181818181818
0.0003756248450318,1.8063386456109585,0.5220386183355002,18234668973833.324,1867296328060.329,32594746749.84813,446.88986390829086,0.0059363636363636
0.0008145514384458,1.8434599677100776,0.6608090924099086,89027285401709.38,2606990560488.7754,26878527188.67361,221.1301690898836,0.0061454545454545
0.0007295757184621,1.969317017775029,0.6232917849905788,38711209671571.85,2987755729658.5293,44172213377.43103,323.9526934688911,0.0064636363636363
0.0003711157079424,2.0390479397028685,0.5198553469032048,66333700501127.17,3967091534668.58,42683862833.3062,276.625113026239,0.0035363636363636
0.0009857888413525,2.113415203429758,0.5757615924812852,66146107165142.89,7985379414381.459,4286461527.459324,127.86785000935195,0.0022545454545454
0.0006022264585863,1.7982425088062883,0.6826982329402891,69330055910628.29,4862800992075.354,21095244039.78139,377.803180878982,0.0053363636363636
0.0006110779829883,1.764179495163262,0.5350354162976144,57204037574119.87,3246203068019.8223,27036822785.62337,218.63927142694592,0.0043727272727272
0.0003395165508441,1.8820979358628391,0.6523629750125108,4581093324533.023,8272916077207.773,15107552691.3628,656.131522776559,0.0029090909090909
0.0003729768494862,2.1389645276591183,0.5938336103223263,1711958746425.8047,8690365368588.828,30743789679.836483,636.387955234386,0.0032363636363636
0.0003478146492102,1.946618192829192,0.5800537112168966,4812591546215.117,7678882019808.516,29897443575.784565,605.6637443602085,0.004190909090909
0.0003700445118948,1.922478330880404,0.5108136245980858,46127440090291.2,1902158739548.1768,31186232313.979416,265.2726931963116,0.0025272727272727
0.0002222520924062,1.9055967867284145,0.540947142150253,81257992340251.81,5889867010370.362,18723350164.480507,648.3235660125501,0.0040545454545454
0.0002973046723837,1.881107833981514,0.5952607481740414,14714926127594.344,6798887959206.477,46457725767.04621,671.3784544495866,0.0033545454545454
0.0002909500342255,2.138155316933989,0.5542424441780894,44379576087929.31,5051249228119.851,34039333743.043243,545.0159543659538,0.0036272727272727
0.000235069585461,2.062831707338792,0.5446232141926883,72611709641059.86,8096039633532.055,44496574496.219696,701.0320255998522,0.0015545454545454
0.00042372222319,1.95497107822448,0.7047181426081806,26448800474405.29,9492900147438.049,13066330948.844551,660.4074989911169,0.0055090909090909
0.0004871167988483,2.116663359850645,0.6178795411018654,62520662978990.0,4256517273196.951,39554552199.319,373.1218755012378,0.0046090909090909
0.0006588016866013,2.1950393545512537,0.6590094301453112,65823892788495.87,1165433636810.6304,46848908831.3654,409.2453813180328,0.0060818181818181
0.0002188947515219,1.834684805199504,0.5071998961269855,55429012190550.56,5050468839197.42,28767643148.07952,495.18144603352994,0.0045363636363636
0.0002223307362232,1.781940323114395,0.5211768640205263,91291723950766.05,6306825145883.485,4359841656.87114,741.3684784900397,0.002890909090909
0.0004826137800214,1.879498746804893,0.5733551073819397,78947405655868.34,4945605004066.602,20147966818.88401,344.10476982593536,0.0064727272727272
0.0006688714073987,2.1369348714128136,0.5046273474369494,11214558757841.586,2029007789744.0645,26414028134.66266,126.70486932620406,0.0031181818181818
0.0009753521882523,1.802652084082365,0.5080883885733782,2119606278836.7263,6365903129605.576,21145493711.3449,199.4259798899293,0.0045727272727272
0.0004602719036343,2.100532141700387,0.5322384475730358,93200052616186.44,4699373795883.73,8531548556.871712,276.66647997684777,0.002390909090909
0.0005511815959579,1.6701419421471655,0.6391294378321617,59578166930004.95,4104763072682.544,22267203087.91846,413.2201396321525,0.0067999999999999
0.0006539207175701,2.1858325857669114,0.634906484466046,15529443571344.02,2107561505827.523,10751319193.746897,491.60760259255767,0.0051727272727272
0.0003055083873881,1.691374994069338,0.5312206563539802,67357112138532.1,1612190443361.1782,32321704303.845764,517.9076261352748,0.0029545454545454
0.0002745713080375,1.6485652301460505,0.5277699615340679,94926824179478.0,7930396640794.352,17115313328.336926,477.3684936808422,0.006190909090909
0.0004039343472292,1.878604201599956,0.515475167101249,82442147387191.66,4666035546693.02,43611515855.41666,275.74406499043107,0.0033545454545454
0.0008814882808575,2.0893900634720923,0.5230285890400409,24523621627129.613,7221511356374.249,20650746333.412827,137.44598575867712,0.0022818181818181
0.0005239654345748,1.999247817322612,0.5516585989855228,92064097728580.23,4900127609921.619,14143091821.111738,202.0362895913422,0.0031727272727272
0.0002152148612314,2.0364647462964056,0.5292167184874415,42108658164273.945,6396727633755.654,44247434243.79266,726.9963033104644,0.0024272727272727
